year_film,year_ceremony,ceremony,category,canon_category,name,film,winner
2010,2011,57,Best Actor,ACTOR IN A LEADING ROLE,Siddharth Mehra,Wake Up Sid,False
2010,2011,57,Best Actor,ACTOR IN A LEADING ROLE,Saif Ali Khan,Jai Vardhan Singh / Young Veer Singh,False
2010,2011,57,Best Actor,ACTOR IN A LEADING ROLE,Shahid Kapoor,Charlie / Guddu,False
2011,2012,58,Best Actor,ACTOR IN A LEADING ROLE,,Shah Rukh Khan ‡,False
2011,2012,58,Best Actor,ACTOR IN A LEADING ROLE,Ajay Devgn,Sultan Mirza,False
2011,2012,58,Best Actor,ACTOR IN A LEADING ROLE,Hrithik Roshan,Ethan Mascarenhas,False
2011,2012,58,Best Actor,ACTOR IN A LEADING ROLE,Ranbir Kapoor,Samar Pratap Singh,False
2011,2012,58,Best Actor,ACTOR IN A LEADING ROLE,Salman Khan,Chulbul Pandey,False
2012,2013,59,Best Actor,ACTOR IN A LEADING ROLE,,Ranbir Kapoor ‡,False
2012,2013,59,Best Actor,ACTOR IN A LEADING ROLE,Ajay Devgn,Bajirao Singham,False
2012,2013,59,Best Actor,ACTOR IN A LEADING ROLE,Amitabh Bachchan,Prabhakar Anand,False
2012,2013,59,Best Actor,ACTOR IN A LEADING ROLE,Hrithik Roshan,Arjun Narula,False
2012,2013,59,Best Actor,ACTOR IN A LEADING ROLE,Salman Khan,Lovely Singh,False
2012,2013,59,Best Actor,ACTOR IN A LEADING ROLE,Shah Rukh Khan,Don,False
2013,2014,60,Best Actor,ACTOR IN A LEADING ROLE,Ranbir Kapoor ‡,Barfi,True
2013,2014,60,Best Actor,ACTOR IN A LEADING ROLE,Hrithik Roshan,Vijay Deenanath Chauhan,False
2013,2014,60,Best Actor,ACTOR IN A LEADING ROLE,Irrfan Khan,Paan Singh Tomar,False
2013,2014,60,Best Actor,ACTOR IN A LEADING ROLE,Manoj Bajpayee,Sardar Khan,False
2013,2014,60,Best Actor,ACTOR IN A LEADING ROLE,Salman Khan,Chulbul Pandey,False
2013,2014,60,Best Actor,ACTOR IN A LEADING ROLE,Shah Rukh Khan,Major Samar Anand,False
2014,2015,61,Best Actor,ACTOR IN A LEADING ROLE,,Farhan Akhtar ‡,False
2014,2015,61,Best Actor,ACTOR IN A LEADING ROLE,Dhanush,Kundan Shankar,False
2014,2015,61,Best Actor,ACTOR IN A LEADING ROLE,Hrithik Roshan,Rohit Mehra / Krishna Mehra,False
2014,2015,61,Best Actor,ACTOR IN A LEADING ROLE,Ranbir Kapoor,"Kabir ""Bunny"" Thapar",False
2014,2015,61,Best Actor,ACTOR IN A LEADING ROLE,Ranveer Singh,Ram Rajari,False
2014,2015,61,Best Actor,ACTOR IN A LEADING ROLE,Shah Rukh Khan,Rahul Mithaiwala,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,,Shahid Kapoor ‡,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,Aamir Khan,PK,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,Akshay Kumar,Virat Bakshi,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,Hrithik Roshan,Jai Nanda / Rajveer,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,Randeep Hooda,Raja Ravi Varma,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,2016 61st),,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,Amitabh Bachchan,Bhaskor Banerjee,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,Ranbir Kapoor,Ved Vardhan Sahni,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,Salman Khan,Pawan Kumar Chaturvedi,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,Shah Rukh Khan,Raj Randhir Bakshi a.k.a. Kaali,False
2015,2016,62,Best Actor,ACTOR IN A LEADING ROLE,Varun Dhawan,"Raghav ""Raghu"" Pratap Singh",False
2017,2018,64,Best Actor,ACTOR IN A LEADING ROLE,,Aamir Khan ‡,False
2017,2018,64,Best Actor,ACTOR IN A LEADING ROLE,Amitabh Bachchan,Deepak Sehgal,False
2017,2018,64,Best Actor,ACTOR IN A LEADING ROLE,Ranbir Kapoor,Ayan Sanger,False
2017,2018,64,Best Actor,ACTOR IN A LEADING ROLE,Akshay Kumar,"Commander Rustom ""Rusi"" Pavri",False
2017,2018,64,Best Actor,ACTOR IN A LEADING ROLE,Salman Khan,Sultan Ali Khan,False
2017,2018,64,Best Actor,ACTOR IN A LEADING ROLE,Shahid Kapoor,"Tejinder ""Tommy"" Singh a.k.a. Gabru",False
2017,2018,64,Best Actor,ACTOR IN A LEADING ROLE,Shah Rukh Khan,Gaurav Chandna / Aryan Khanna,False
2017,2018,64,Best Actor,ACTOR IN A LEADING ROLE,Sushant Singh Rajput,Mahendra Singh Dhoni,False
2018,2019,65,Best Actor,ACTOR IN A LEADING ROLE,,Irrfan Khan ‡,False
2018,2019,65,Best Actor,ACTOR IN A LEADING ROLE,Akshay Kumar,Keshav Sharma,False
2018,2019,65,Best Actor,ACTOR IN A LEADING ROLE,Ayushmann Khurrana,Mudit Sharma,False
2018,2019,65,Best Actor,ACTOR IN A LEADING ROLE,Hrithik Roshan,Rohan Bhatnagar,False
2018,2019,65,Best Actor,ACTOR IN A LEADING ROLE,Shah Rukh Khan,Raees Alam,False
2018,2019,65,Best Actor,ACTOR IN A LEADING ROLE,Varun Dhawan,"Badrinath ""Badri"" Bansal",False
2019,2020,66,Best Actor,ACTOR IN A LEADING ROLE,,Ranbir Kapoor ‡,False
2019,2020,66,Best Actor,ACTOR IN A LEADING ROLE,Akshay Kumar,Lakshmikant Chauhan,False
2019,2020,66,Best Actor,ACTOR IN A LEADING ROLE,Ayushmann Khurrana,Akash,False
2019,2020,66,Best Actor,ACTOR IN A LEADING ROLE,Rajkummar Rao,Vicky,False
2019,2020,66,Best Actor,ACTOR IN A LEADING ROLE,Ranveer Singh,Alauddin Khilji,False
2019,2020,66,Best Actor,ACTOR IN A LEADING ROLE,Shah Rukh Khan,Bauua Singh,False
2020,2021,67,Best Actor,ACTOR IN A LEADING ROLE,,Ranveer Singh ‡,False
2020,2021,67,Best Actor,ACTOR IN A LEADING ROLE,Akshay Kumar,Havildar Ishar Singh,False
2020,2021,67,Best Actor,ACTOR IN A LEADING ROLE,Ayushmann Khurrana,"Balmukund ""Bala"" Shukla",False
2020,2021,67,Best Actor,ACTOR IN A LEADING ROLE,Hrithik Roshan,Anand Kumar,False
2020,2021,67,Best Actor,ACTOR IN A LEADING ROLE,Shahid Kapoor,Kabir Singh,False
2020,2021,67,Best Actor,ACTOR IN A LEADING ROLE,Vicky Kaushal,Major Vihaan Singh Shergill,False
2021,2022,68,Best Actor,ACTOR IN A LEADING ROLE,,Irrfan Khan † (posthumous),False
2021,2022,68,Best Actor,ACTOR IN A LEADING ROLE,Ajay Devgn,Tanaji Malusare,False
2021,2022,68,Best Actor,ACTOR IN A LEADING ROLE,Amitabh Bachchan,"Chunnan ""Mirza"" Nawab",False
2021,2022,68,Best Actor,ACTOR IN A LEADING ROLE,Ayushmann Khurrana,Kartik Singh,False
2021,2022,68,Best Actor,ACTOR IN A LEADING ROLE,Rajkummar Rao,"Alok ""Alu"" Kumar Gupta",False
2021,2022,68,Best Actor,ACTOR IN A LEADING ROLE,Sushant Singh Rajput (posthumous),"Immanuel ""Manny"" Rajkumar Junior",False
2022,2023,69,Best Actor,ACTOR IN A LEADING ROLE,,Ranveer Singh ‡,False
2022,2023,69,Best Actor,ACTOR IN A LEADING ROLE,Dhanush,S. Venkatesh Vishwanath 'Vishu' Iyer,False
2022,2023,69,Best Actor,ACTOR IN A LEADING ROLE,Sidharth Malhotra,Vikram Batra,False
2022,2023,69,Best Actor,ACTOR IN A LEADING ROLE,Vicky Kaushal,Udham Singh,False
2023,2024,70,Best Actor,ACTOR IN A LEADING ROLE,,Rajkummar Rao ‡,False
2023,2024,70,Best Actor,ACTOR IN A LEADING ROLE,Ajay Devgn,Vijay Salgaonkar,False
2023,2024,70,Best Actor,ACTOR IN A LEADING ROLE,Amitabh Bachchan,Amit Srivastava,False
2023,2024,70,Best Actor,ACTOR IN A LEADING ROLE,Anupam Kher,Pushkar Nath Pandit,False
2023,2024,70,Best Actor,ACTOR IN A LEADING ROLE,Hrithik Roshan,Vedha Betal,False
2023,2024,70,Best Actor,ACTOR IN A LEADING ROLE,Kartik Aaryan,"Ruhaan Randhawa ""Rooh Baba""",False
2024,2025,71,Best Actor,ACTOR IN A LEADING ROLE,,Ranbir Kapoor ‡,False
2024,2025,71,Best Actor,ACTOR IN A LEADING ROLE,Sunny Deol,Tara Singh,False
2024,2025,71,Best Actor,ACTOR IN A LEADING ROLE,Vicky Kaushal,Sam Maneckshaw,False
2024,2025,71,Best Actor,ACTOR IN A LEADING ROLE,Shah Rukh Khan,"Hardayal ""Hardy"" Singh Dhillon",False
2024,2025,71,Best Actor,ACTOR IN A LEADING ROLE,Captain Vikram Rathore/ Azad Rathore,Jawan,False
2024,2025,71,Best Actor,ACTOR IN A LEADING ROLE,Ranveer Singh,Rocky Randhawa,False
2025,2026,72,Best Actor,ACTOR IN A LEADING ROLE,,Kartik Aaryan ‡,False
2025,2026,72,Best Actor,ACTOR IN A LEADING ROLE,Abhishek Bachchan ‡,Arjun Sen,True
2025,2026,72,Best Actor,ACTOR IN A LEADING ROLE,Ajay Devgn,Syed Abdul Rahim,False
2025,2026,72,Best Actor,ACTOR IN A LEADING ROLE,Akshay Kumar,Vir Jagannath Mhatre,False
2025,2026,72,Best Actor,ACTOR IN A LEADING ROLE,Hrithik Roshan,"Shamsher ""Patty"" Pathania",False
2025,2026,72,Best Actor,ACTOR IN A LEADING ROLE,Rajkumar Rao,Vicky,False
1954,1955,1,Best Actress,ACTRESS IN A LEADING ROLE,,Meena Kumari ‡,False
1955,1956,2,Best Actress,ACTRESS IN A LEADING ROLE,Meena Kumari ‡,Lalita,True
1956,1957,3,Best Actress,ACTRESS IN A LEADING ROLE,,Kamini Kaushal ‡,False
1956,1957,3,Best Actress,ACTRESS IN A LEADING ROLE,Geeta Bali,Kamala,False
1956,1957,3,Best Actress,ACTRESS IN A LEADING ROLE,Meena Kumari,Shobha,False
1957,1958,4,Best Actress,ACTRESS IN A LEADING ROLE,,Nutan ‡,False
1958,1959,5,Best Actress,ACTRESS IN A LEADING ROLE,,Nargis ‡,False
1959,1960,6,Best Actress,ACTRESS IN A LEADING ROLE,,Vyjayanthimala ‡,False
1959,1960,6,Best Actress,ACTRESS IN A LEADING ROLE,Meena Kumari,Leela,False
1959,1960,6,Best Actress,ACTRESS IN A LEADING ROLE,Vyjayanthimala,Madhumati,False
1960,1961,7,Best Actress,ACTRESS IN A LEADING ROLE,,Nutan ‡,False
1960,1961,7,Best Actress,ACTRESS IN A LEADING ROLE,Mala Sinha,Meena Khosla,False
1960,1961,7,Best Actress,ACTRESS IN A LEADING ROLE,Meena Kumari,Ratna,False
1961,1962,8,Best Actress,ACTRESS IN A LEADING ROLE,,Bina Rai ‡,False
1961,1962,8,Best Actress,ACTRESS IN A LEADING ROLE,Madhubala,Anarkali,False
1961,1962,8,Best Actress,ACTRESS IN A LEADING ROLE,Nutan,Shanti,False
1962,1963,9,Best Actress,ACTRESS IN A LEADING ROLE,,Vyjayanthimala ‡,False
1962,1963,9,Best Actress,ACTRESS IN A LEADING ROLE,Padmini,Kammo,False
1962,1963,9,Best Actress,ACTRESS IN A LEADING ROLE,Saira Banu,"Rajkumari ""Raj""",False
1963,1964,10,Best Actress,ACTRESS IN A LEADING ROLE,,Meena Kumari ‡,False
1963,1964,10,Best Actress,ACTRESS IN A LEADING ROLE,Meena Kumari,Aarti Gupta,False
1963,1964,10,Best Actress,ACTRESS IN A LEADING ROLE,Gayatri Devi,Main Chup Rahungi,False
1964,1965,11,Best Actress,ACTRESS IN A LEADING ROLE,,Nutan ‡,False
1964,1965,11,Best Actress,ACTRESS IN A LEADING ROLE,Mala Sinha,Padma,False
1964,1965,11,Best Actress,ACTRESS IN A LEADING ROLE,Meena Kumari,Sita,False
1965,1966,12,Best Actress,ACTRESS IN A LEADING ROLE,,Vyjayanthimala ‡,False
1965,1966,12,Best Actress,ACTRESS IN A LEADING ROLE,Mala Sinha,Jahanara Begum Sahib,False
1965,1966,12,Best Actress,ACTRESS IN A LEADING ROLE,Sadhna,Sandhya,False
1966,1967,13,Best Actress,ACTRESS IN A LEADING ROLE,,Meena Kumari ‡,False
1966,1967,13,Best Actress,ACTRESS IN A LEADING ROLE,Mala Sinha,Phulwa,False
1966,1967,13,Best Actress,ACTRESS IN A LEADING ROLE,Sadhana,Meena Mittal,False
1967,1968,14,Best Actress,ACTRESS IN A LEADING ROLE,,Waheeda Rehman ‡,False
1967,1968,14,Best Actress,ACTRESS IN A LEADING ROLE,Meena Kumari,Shanti,False
1967,1968,14,Best Actress,ACTRESS IN A LEADING ROLE,Suchitra Sen,Devyani (Pannabai) / Suparna,False
1968,1969,15,Best Actress,ACTRESS IN A LEADING ROLE,,Nutan ‡,False
1968,1969,15,Best Actress,ACTRESS IN A LEADING ROLE,Saira Banu,Poonam,False
1968,1969,15,Best Actress,ACTRESS IN A LEADING ROLE,Waheeda Rehman,Anjana,False
1969,1970,16,Best Actress,ACTRESS IN A LEADING ROLE,,Waheeda Rehman ‡,False
1969,1970,16,Best Actress,ACTRESS IN A LEADING ROLE,Nargis,Mrs. Varuna Verma / Peggy,False
1969,1970,16,Best Actress,ACTRESS IN A LEADING ROLE,Saira Banu,Kamini Gupta,False
1970,1971,17,Best Actress,ACTRESS IN A LEADING ROLE,,Sharmila Tagore ‡,False
1970,1971,17,Best Actress,ACTRESS IN A LEADING ROLE,Asha Parekh,Asha Chibber,False
1970,1971,17,Best Actress,ACTRESS IN A LEADING ROLE,Nanda,Rekha,False
1971,1972,18,Best Actress,ACTRESS IN A LEADING ROLE,,Mumtaz ‡,False
1971,1972,18,Best Actress,ACTRESS IN A LEADING ROLE,Sharmila Tagore,Mrs. Neela Shekhar Kapoor,False
1971,1972,18,Best Actress,ACTRESS IN A LEADING ROLE,Waheeda Rehman,Radha,False
1972,1973,19,Best Actress,ACTRESS IN A LEADING ROLE,,Asha Parekh ‡,False
1972,1973,19,Best Actress,ACTRESS IN A LEADING ROLE,Jaya Bachchan,Kusum (Guddi),False
1972,1973,19,Best Actress,ACTRESS IN A LEADING ROLE,Meenu,Uphaar,False
1973,1974,20,Best Actress,ACTRESS IN A LEADING ROLE,,Hema Malini ‡,False
1973,1974,20,Best Actress,ACTRESS IN A LEADING ROLE,Meena Kumari (posthumous),Nargis / Sahibjaan,False
1973,1974,20,Best Actress,ACTRESS IN A LEADING ROLE,Raakhee,Parvati,False
1974,1975,21,Best Actress,ACTRESS IN A LEADING ROLE,,Dimple Kapadia ‡,False
1974,1975,21,Best Actress,ACTRESS IN A LEADING ROLE,,Jaya Bachchan ‡,False
1974,1975,21,Best Actress,ACTRESS IN A LEADING ROLE,Jaya Bachchan,Aarti Mathur,False
1974,1975,21,Best Actress,ACTRESS IN A LEADING ROLE,Moushumi Chatterjee,Shivani,False
1974,1975,21,Best Actress,ACTRESS IN A LEADING ROLE,Nutan,Mahjubhi,False
1975,1976,22,Best Actress,ACTRESS IN A LEADING ROLE,Jaya Bachchan ‡,Archana Gupta,True
1975,1976,22,Best Actress,ACTRESS IN A LEADING ROLE,Hema Malini,Sunita (Soni),False
1975,1976,22,Best Actress,ACTRESS IN A LEADING ROLE,Lata,Prem Nagar,False
1975,1976,22,Best Actress,ACTRESS IN A LEADING ROLE,Saira Banu,Lalita,False
1975,1976,22,Best Actress,ACTRESS IN A LEADING ROLE,Shabana Azmi,Laxmi,False
1976,1977,23,Best Actress,ACTRESS IN A LEADING ROLE,,Lakshmi ‡,False
1976,1977,23,Best Actress,ACTRESS IN A LEADING ROLE,Suchitra Sen,Aarti Devi,False
1976,1977,23,Best Actress,ACTRESS IN A LEADING ROLE,Hema Malini,Kusum,False
1976,1977,23,Best Actress,ACTRESS IN A LEADING ROLE,Champa,Sanyasi,False
1976,1977,23,Best Actress,ACTRESS IN A LEADING ROLE,Jaya Bachchan,Mili Khanna,False
1977,1978,24,Best Actress,ACTRESS IN A LEADING ROLE,,Raakhee ‡,False
1977,1978,24,Best Actress,ACTRESS IN A LEADING ROLE,Hema Malini,Ratna / Jhumri,False
1977,1978,24,Best Actress,ACTRESS IN A LEADING ROLE,Raakhee,Pooja Khanna,False
1977,1978,24,Best Actress,ACTRESS IN A LEADING ROLE,Reena Roy,Nagin,False
1977,1978,24,Best Actress,ACTRESS IN A LEADING ROLE,Sharmila Tagore,Chanda Thapa / Kajli Thapa,False
1978,1979,25,Best Actress,ACTRESS IN A LEADING ROLE,,Shabana Azmi ‡,False
1978,1979,25,Best Actress,ACTRESS IN A LEADING ROLE,Hema Malini,Aarti Sanyal,False
1978,1979,25,Best Actress,ACTRESS IN A LEADING ROLE,Raakhee,Nisha,False
1978,1979,25,Best Actress,ACTRESS IN A LEADING ROLE,Smita Patil,Usha (Urvashi) Dalvi,False
1978,1979,25,Best Actress,ACTRESS IN A LEADING ROLE,Zarina Wahab,Chhaya,False
1979,1980,26,Best Actress,ACTRESS IN A LEADING ROLE,,Nutan ‡,False
1979,1980,26,Best Actress,ACTRESS IN A LEADING ROLE,Raakhee,Mrs. Aarti Gupta,False
1979,1980,26,Best Actress,ACTRESS IN A LEADING ROLE,Ranjeeta Kaur,Lily Fernandes,False
1979,1980,26,Best Actress,ACTRESS IN A LEADING ROLE,Rekha,Aarti Chandra,False
1979,1980,26,Best Actress,ACTRESS IN A LEADING ROLE,Zeenat Aman,Rupa,False
1980,1981,27,Best Actress,ACTRESS IN A LEADING ROLE,,Jaya Bachchan ‡,False
1980,1981,27,Best Actress,ACTRESS IN A LEADING ROLE,Hema Malini,Meera,False
1980,1981,27,Best Actress,ACTRESS IN A LEADING ROLE,Jaya Prada,Hema Pradhan,False
1980,1981,27,Best Actress,ACTRESS IN A LEADING ROLE,Poonam Dhillon,Noorie Nabi,False
1980,1981,27,Best Actress,ACTRESS IN A LEADING ROLE,Raakhee,Rama Sharma,False
1981,1982,28,Best Actress,ACTRESS IN A LEADING ROLE,,Rekha ‡,False
1981,1982,28,Best Actress,ACTRESS IN A LEADING ROLE,Reena Roy,Asha,False
1981,1982,28,Best Actress,ACTRESS IN A LEADING ROLE,Rekha,Gauri Singh Verma,False
1981,1982,28,Best Actress,ACTRESS IN A LEADING ROLE,Shabana Azmi,Nima Chaudhary,False
1981,1982,28,Best Actress,ACTRESS IN A LEADING ROLE,Zeenat Aman,Bharti Saxena,False
1982,1983,29,Best Actress,ACTRESS IN A LEADING ROLE,,Smita Patil ‡,False
1982,1983,29,Best Actress,ACTRESS IN A LEADING ROLE,Hema Malini,Asha,False
1982,1983,29,Best Actress,ACTRESS IN A LEADING ROLE,Jaya Bachchan,Shobha Malhotra,False
1982,1983,29,Best Actress,ACTRESS IN A LEADING ROLE,Raakhee,Sharda Balraj Kohli,False
1982,1983,29,Best Actress,ACTRESS IN A LEADING ROLE,Rati Agnihotri,Sapna,False
1982,1983,29,Best Actress,ACTRESS IN A LEADING ROLE,Rekha,Amiran / Umrao Jaan,False
1983,1984,30,Best Actress,ACTRESS IN A LEADING ROLE,,Padmini Kolhapure ‡,False
1983,1984,30,Best Actress,ACTRESS IN A LEADING ROLE,Raakhee,Sheetal Kumar,False
1983,1984,30,Best Actress,ACTRESS IN A LEADING ROLE,Rekha,Sangeeta Shrivastav,False
1983,1984,30,Best Actress,ACTRESS IN A LEADING ROLE,Salma Agha,Nilofer Bano / Habiba Shabnam Rehmani,False
1983,1984,30,Best Actress,ACTRESS IN A LEADING ROLE,Smita Patil,Najma,False
1984,1985,31,Best Actress,ACTRESS IN A LEADING ROLE,,Shabana Azmi ‡,False
1984,1985,31,Best Actress,ACTRESS IN A LEADING ROLE,Shabana Azmi,Radha Kishen,False
1984,1985,31,Best Actress,ACTRESS IN A LEADING ROLE,Rukmini Bai,Mandi,False
1984,1985,31,Best Actress,ACTRESS IN A LEADING ROLE,Indu D. Malhotra,Masoom,False
1984,1985,31,Best Actress,ACTRESS IN A LEADING ROLE,Sridevi,Nehalata Sharma,False
1985,1986,32,Best Actress,ACTRESS IN A LEADING ROLE,Shabana Azmi ‡,Bhavna Saxena,True
1985,1986,32,Best Actress,ACTRESS IN A LEADING ROLE,Jaya Prada,Meena,False
1985,1986,32,Best Actress,ACTRESS IN A LEADING ROLE,Rohini Hattangadi,Parvati Pradhan,False
1985,1986,32,Best Actress,ACTRESS IN A LEADING ROLE,Shabana Azmi,Kavita,False
1985,1986,32,Best Actress,ACTRESS IN A LEADING ROLE,Smita Patil,Rajni V. Deshmukh,False
1986,1987,33,Best Actress,ACTRESS IN A LEADING ROLE,,Dimple Kapadia ‡,False
1986,1987,33,Best Actress,ACTRESS IN A LEADING ROLE,Jaya Prada,Yashoda / Asha,False
1986,1987,33,Best Actress,ACTRESS IN A LEADING ROLE,Mandakini,Ganga Singh,False
1986,1987,33,Best Actress,ACTRESS IN A LEADING ROLE,Padmini Kolhapure,Preeti B. Pratap,False
1986,1987,33,Best Actress,ACTRESS IN A LEADING ROLE,Rati Agnihotri,Sultana,False
1987,1988,34,Best Actress,ACTRESS IN A LEADING ROLE,NO CEREMONY,,False
1989,1990,36,Best Actress,ACTRESS IN A LEADING ROLE,,Rekha ‡,False
1989,1990,36,Best Actress,ACTRESS IN A LEADING ROLE,Juhi Chawla,Rashmi,False
1989,1990,36,Best Actress,ACTRESS IN A LEADING ROLE,Madhuri Dixit,Mohini,False
1990,1991,37,Best Actress,ACTRESS IN A LEADING ROLE,,Sridevi ‡,False
1990,1991,37,Best Actress,ACTRESS IN A LEADING ROLE,Bhagyashree,Suman,False
1990,1991,37,Best Actress,ACTRESS IN A LEADING ROLE,Madhuri Dixit,Lakshmi M. Rao,False
1990,1991,37,Best Actress,ACTRESS IN A LEADING ROLE,Sridevi,Chandni Mathur,False
1990,1991,37,Best Actress,ACTRESS IN A LEADING ROLE,Vijayshanti,Lalita,False
1991,1992,38,Best Actress,ACTRESS IN A LEADING ROLE,,Madhuri Dixit ‡,False
1991,1992,38,Best Actress,ACTRESS IN A LEADING ROLE,Hema Malini,Taku,False
1991,1992,38,Best Actress,ACTRESS IN A LEADING ROLE,Juhi Chawla,Shanti,False
1991,1992,38,Best Actress,ACTRESS IN A LEADING ROLE,Meenakshi Seshadri,Meena S. Verma,False
1992,1993,39,Best Actress,ACTRESS IN A LEADING ROLE,,Sridevi ‡,False
1992,1993,39,Best Actress,ACTRESS IN A LEADING ROLE,Dimple Kapadia,Reva,False
1992,1993,39,Best Actress,ACTRESS IN A LEADING ROLE,Madhuri Dixit,Pooja Saxena,False
1992,1993,39,Best Actress,ACTRESS IN A LEADING ROLE,Rekha,Namrata Singh,False
1992,1993,39,Best Actress,ACTRESS IN A LEADING ROLE,Zeba Bakhtiar,Henna,False
1993,1994,40,Best Actress,ACTRESS IN A LEADING ROLE,,Madhuri Dixit ‡,False
1993,1994,40,Best Actress,ACTRESS IN A LEADING ROLE,Juhi Chawla,Radha / Rita,False
1993,1994,40,Best Actress,ACTRESS IN A LEADING ROLE,Sridevi,Benazir / Mehndi,False
1994,1995,41,Best Actress,ACTRESS IN A LEADING ROLE,,Juhi Chawla ‡,False
1994,1995,41,Best Actress,ACTRESS IN A LEADING ROLE,Dimple Kapadia,Shanichari,False
1994,1995,41,Best Actress,ACTRESS IN A LEADING ROLE,Madhuri Dixit,"Gangotri ""Ganga"" Singh",False
1994,1995,41,Best Actress,ACTRESS IN A LEADING ROLE,Meenakshi Seshadri,Damini Gupta,False
1994,1995,41,Best Actress,ACTRESS IN A LEADING ROLE,Sridevi,Roshni Chadha,False
1995,1996,42,Best Actress,ACTRESS IN A LEADING ROLE,,Madhuri Dixit ‡,False
1995,1996,42,Best Actress,ACTRESS IN A LEADING ROLE,Kajol,Sapna Banerjee,False
1995,1996,42,Best Actress,ACTRESS IN A LEADING ROLE,Madhuri Dixit,Shivani Chopra,False
1995,1996,42,Best Actress,ACTRESS IN A LEADING ROLE,Manisha Koirala,"Rajeshwari ""Rajjo"" Pathak",False
1995,1996,42,Best Actress,ACTRESS IN A LEADING ROLE,Sridevi,Sheetal Jaitley,False
1996,1997,43,Best Actress,ACTRESS IN A LEADING ROLE,,Kajol ‡,False
1996,1997,43,Best Actress,ACTRESS IN A LEADING ROLE,Madhuri Dixit,Madhu Garewal,False
1996,1997,43,Best Actress,ACTRESS IN A LEADING ROLE,Lalita,Yaarana,False
1996,1997,43,Best Actress,ACTRESS IN A LEADING ROLE,Manisha Koirala,Kiran Kumar,False
1996,1997,43,Best Actress,ACTRESS IN A LEADING ROLE,Urmila Matondkar,Mili Joshi,False
1997,1998,44,Best Actress,ACTRESS IN A LEADING ROLE,,Karisma Kapoor ‡,False
1997,1998,44,Best Actress,ACTRESS IN A LEADING ROLE,Juhi Chawla,Priya Bhatia,False
1997,1998,44,Best Actress,ACTRESS IN A LEADING ROLE,Manisha Koirala,Annie J. Braganza,False
1997,1998,44,Best Actress,ACTRESS IN A LEADING ROLE,Seema Biswas,Phoolan Devi,False
1997,1998,44,Best Actress,ACTRESS IN A LEADING ROLE,Tabu,"Virender ""Veeru"" Kaur",False
1998,1999,45,Best Actress,ACTRESS IN A LEADING ROLE,,Madhuri Dixit ‡,False
1998,1999,45,Best Actress,ACTRESS IN A LEADING ROLE,Juhi Chawla,Seema Kapoor,False
1998,1999,45,Best Actress,ACTRESS IN A LEADING ROLE,Mahima Chaudhry,Kusum Ganga,False
1998,1999,45,Best Actress,ACTRESS IN A LEADING ROLE,Sridevi,Kaajal Verma,False
1998,1999,45,Best Actress,ACTRESS IN A LEADING ROLE,Tabu,Gehna,False
1999,2000,46,Best Actress,ACTRESS IN A LEADING ROLE,,Kajol ‡,False
1999,2000,46,Best Actress,ACTRESS IN A LEADING ROLE,Kajol,Sonia / Naina Saigal,False
1999,2000,46,Best Actress,ACTRESS IN A LEADING ROLE,Sanjana,Pyaar To Hona Hi Tha,False
1999,2000,46,Best Actress,ACTRESS IN A LEADING ROLE,Manisha Koirala,Moina alias Meghna,False
1999,2000,46,Best Actress,ACTRESS IN A LEADING ROLE,Urmila Matondkar,Vidya,False
2000,2001,47,Best Actress,ACTRESS IN A LEADING ROLE,,Aishwarya Rai ‡,False
2000,2001,47,Best Actress,ACTRESS IN A LEADING ROLE,Aishwarya Rai,Mansi Shankar,False
2000,2001,47,Best Actress,ACTRESS IN A LEADING ROLE,Kajol,Megha,False
2000,2001,47,Best Actress,ACTRESS IN A LEADING ROLE,Karisma Kapoor,Pooja Mehra,False
2000,2001,47,Best Actress,ACTRESS IN A LEADING ROLE,Tabu,Panna Barve,False
2001,2002,48,Best Actress,ACTRESS IN A LEADING ROLE,,Karisma Kapoor ‡,False
2001,2002,48,Best Actress,ACTRESS IN A LEADING ROLE,Aishwarya Rai,Preeti Vyas,False
2001,2002,48,Best Actress,ACTRESS IN A LEADING ROLE,Madhuri Dixit,Anjali,False
2001,2002,48,Best Actress,ACTRESS IN A LEADING ROLE,Preity Zinta,Priya Bakshi,False
2001,2002,48,Best Actress,ACTRESS IN A LEADING ROLE,Tabu,Aditi Pandit,False
2002,2003,49,Best Actress,ACTRESS IN A LEADING ROLE,,Kajol ‡,False
2002,2003,49,Best Actress,ACTRESS IN A LEADING ROLE,Ameesha Patel,Sakeena Ali Singh,False
2002,2003,49,Best Actress,ACTRESS IN A LEADING ROLE,Kareena Kapoor,Kaurwaki,False
2002,2003,49,Best Actress,ACTRESS IN A LEADING ROLE,Karisma Kapoor,Zubeidaa,False
