year,ceremony,category,nominee,film,winner,source_url
2026,31st Critics' Choice Awards,Best Supporting Actor in a Drama Series,Billy Crudup,The Morning Show,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actor in a Drama Series,Ato Essandoh,The Diplomat,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actor in a Drama Series,Wood Harris,Forever,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actor in a Drama Series,Tom Pelphrey,Task,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actress in a Drama Series,Katherine LaNasa,The Pitt,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actress in a Drama Series,Nicole Beharie,The Morning Show,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actress in a Drama Series,Denée Benton,The Gilded Age,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actress in a Drama Series,Allison Janney,The Diplomat,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actress in a Drama Series,Greta Lee,The Morning Show,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Supporting Actress in a Drama Series,Skye P. Marshall,Matlock,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Comedy Series,The Studio (Apple TV),,1,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
2026,31st Critics' Choice Awards,Best Comedy Series,Abbott Elementary (ABC),,0,https://en.wikipedia.org/wiki/31st_Critics'_Choice_Awards
