year,ceremony,category,nominee,film,country,winner,source_url
1979,David di Donatello 1979,Best Director,Kaos,Kaos,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Passion of Love,Passion of Love,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Talcum Powder,Talcum Powder,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,That Night in Varennes,That Night in Varennes,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,The Mass Is Ended,The Mass Is Ended,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,The Opportunities of Rosa,The Opportunities of Rosa,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1979,David di Donatello 1979,Best Director,Where's Picone?,Where's Picone?,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Director
1980,David di Donatello 1980,Best Actor,Gaetano,I'm Starting from Three,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1980,David di Donatello 1980,Best Actor,Berardo Viola,Fontamara,Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1980,David di Donatello 1980,Best Actor,Pasquale Amitrano / Furio Zoccano / Mimmo,"Bianco, rosso e Verdone",Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actor
1980,David di Donatello 1980,Best Actress,Fosca,Passion of Love,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1980,David di Donatello 1980,Best Actress,Francesca,Help Me Dream,Italy,1,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
1980,David di Donatello 1980,Best Actress,Teresa,"Bianco, rosso e Verdone",Italy,0,https://en.wikipedia.org/wiki/David_di_Donatello_for_Best_Actress
